quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,q,date
Q3,NA,Lanarkshire,NA,S08000032,d,AG,NA,Renal Medicine,NA,1120,NA,871,NA,12.173913043478262,NA,9.467391304347826,NA,77.76785714285714,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AG,NA,Renal Medicine,NA,1041,NA,799,NA,11.315217391304348,NA,8.684782608695652,NA,76.75312199807878,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AG,NA,Renal Medicine,NA,996,NA,908,NA,11.066666666666666,NA,10.088888888888889,NA,91.16465863453816,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,AG,NA,Renal Medicine,NA,857,NA,854,NA,9.417582417582418,NA,9.384615384615383,NA,99.6499416569428,NA,Q2,2021-04-01
Q2,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,95,NA,95,NA,1.043956043956044,NA,1.043956043956044,NA,100,NA,Q2,2016-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,9,NA,9,NA,0.09782608695652174,NA,0.09782608695652174,NA,100,NA,Q3,2016-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,104,NA,104,NA,1.1304347826086956,NA,1.1304347826086956,NA,100,NA,Q4,2016-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,43,NA,43,NA,0.4777777777777778,NA,0.4777777777777778,NA,100,NA,Q1,2017-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,76,NA,76,NA,0.8351648351648352,NA,0.8351648351648352,NA,100,NA,Q2,2017-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,68,NA,68,NA,0.7391304347826086,NA,0.7391304347826086,NA,100,NA,Q3,2017-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,94,NA,94,NA,1.0217391304347827,NA,1.0217391304347827,NA,100,NA,Q4,2017-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,144,NA,144,NA,1.6,NA,1.6,NA,100,NA,Q1,2018-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,588,NA,588,NA,6.461538461538462,NA,6.461538461538462,NA,100,NA,Q2,2018-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1210,NA,1210,NA,13.152173913043478,NA,13.152173913043478,NA,100,NA,Q3,2018-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1552,NA,1552,NA,16.869565217391305,NA,16.869565217391305,NA,100,NA,Q4,2018-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1516,NA,1516,NA,16.844444444444445,NA,16.844444444444445,NA,100,NA,Q1,2019-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1295,NA,1295,NA,14.23076923076923,NA,14.23076923076923,NA,100,NA,Q2,2019-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1278,NA,1278,NA,13.891304347826088,NA,13.891304347826088,NA,100,NA,Q3,2019-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1253,NA,1253,NA,13.619565217391305,NA,13.619565217391305,NA,100,NA,Q4,2019-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1667,NA,1667,NA,18.31868131868132,NA,18.31868131868132,NA,100,NA,Q1,2020-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,294,NA,294,NA,3.230769230769231,NA,3.230769230769231,NA,100,NA,Q2,2020-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,172,NA,172,NA,1.8695652173913044,NA,1.8695652173913044,NA,100,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,645,NA,645,NA,7.010869565217392,NA,7.010869565217392,NA,100,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1079,NA,1079,NA,11.988888888888887,NA,11.988888888888887,NA,100,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,AQ,NA,Respiratory Medicine,NA,1133,NA,1133,NA,12.45054945054945,NA,12.45054945054945,NA,100,NA,Q2,2021-04-01
Q2,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,268,NA,203,NA,2.9450549450549453,NA,2.230769230769231,NA,75.74626865671642,NA,Q2,2016-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,188,NA,128,NA,2.0434782608695654,NA,1.391304347826087,NA,68.08510638297871,NA,Q3,2016-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,212,NA,158,NA,2.3043478260869565,NA,1.7173913043478262,NA,74.52830188679246,NA,Q4,2016-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,115,NA,82,NA,1.2777777777777777,NA,0.9111111111111112,NA,71.30434782608695,NA,Q1,2017-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,212,NA,151,NA,2.32967032967033,NA,1.6593406593406594,NA,71.22641509433963,NA,Q2,2017-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,196,NA,121,NA,2.130434782608696,NA,1.315217391304348,NA,61.73469387755102,NA,Q3,2017-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,162,NA,124,NA,1.7608695652173914,NA,1.3478260869565215,NA,76.5432098765432,NA,Q4,2017-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,152,NA,124,NA,1.6888888888888889,NA,1.3777777777777778,NA,81.57894736842105,NA,Q1,2018-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,168,NA,96,NA,1.8461538461538465,NA,1.054945054945055,NA,57.14285714285714,NA,Q2,2018-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,93,NA,53,NA,1.0108695652173914,NA,0.5760869565217391,NA,56.98924731182795,NA,Q3,2018-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,182,NA,150,NA,1.9782608695652173,NA,1.6304347826086956,NA,82.41758241758241,NA,Q4,2018-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,128,NA,84,NA,1.4222222222222225,NA,0.9333333333333332,NA,65.625,NA,Q1,2019-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,85,NA,49,NA,0.934065934065934,NA,0.5384615384615384,NA,57.647058823529406,NA,Q2,2019-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,134,NA,85,NA,1.4565217391304348,NA,0.9239130434782608,NA,63.43283582089552,NA,Q3,2019-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,194,NA,146,NA,2.108695652173913,NA,1.5869565217391304,NA,75.25773195876289,NA,Q4,2019-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,248,NA,156,NA,2.725274725274726,NA,1.7142857142857142,NA,62.903225806451616,NA,Q1,2020-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,1120,NA,1036,NA,12.307692307692308,NA,11.384615384615383,NA,92.5,NA,Q2,2020-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,293,NA,239,NA,3.1847826086956523,NA,2.597826086956522,NA,81.56996587030717,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,78,NA,39,NA,0.8478260869565217,NA,0.42391304347826086,NA,50,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,49,NA,24,NA,0.5444444444444444,NA,0.26666666666666666,NA,48.9795918367347,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,AR,NA,Rheumatology,NA,61,NA,40,NA,0.6703296703296703,NA,0.4395604395604395,NA,65.57377049180329,NA,Q2,2021-04-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,40367,NA,31975,NA,443.5934065934066,NA,351.3736263736264,NA,79.21074144722175,NA,Q2,2016-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,39948,NA,31216,NA,434.2173913043478,NA,339.30434782608694,NA,78.14158405927706,NA,Q3,2016-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,37366,NA,28924,NA,406.1521739130435,NA,314.39130434782606,NA,77.40726863994004,NA,Q4,2016-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,33818,NA,28860,NA,375.75555555555553,NA,320.6666666666667,NA,85.33916849015318,NA,Q1,2017-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34888,NA,29587,NA,383.38461538461536,NA,325.13186813186815,NA,84.80566383856915,NA,Q2,2017-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34823,NA,27865,NA,378.5108695652174,NA,302.8804347826087,NA,80.01895299083938,NA,Q3,2017-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,32954,NA,26422,NA,358.19565217391306,NA,287.19565217391306,NA,80.17843053953997,NA,Q4,2017-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,31105,NA,25236,NA,345.6111111111111,NA,280.4,NA,81.13165085999036,NA,Q1,2018-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,33389,NA,26605,NA,366.9120879120879,NA,292.3626373626374,NA,79.68193117493786,NA,Q2,2018-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34073,NA,27410,NA,370.35869565217394,NA,297.9347826086956,NA,80.44492706835324,NA,Q3,2018-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34276,NA,27219,NA,372.5652173913044,NA,295.85869565217394,NA,79.41124985412533,NA,Q4,2018-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,31835,NA,26252,NA,353.72222222222223,NA,291.68888888888887,NA,82.46269828804775,NA,Q1,2019-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,33503,NA,27497,NA,368.1648351648351,NA,302.16483516483515,NA,82.07324717189506,NA,Q2,2019-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34294,NA,28326,NA,372.7608695652174,NA,307.89130434782606,NA,82.59753892809238,NA,Q3,2019-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,33799,NA,27855,NA,367.3804347826087,NA,302.7717391304348,NA,82.4136808781325,NA,Q4,2019-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,33705,NA,24826,NA,370.38461538461536,NA,272.8131868131868,NA,73.6567274885032,NA,Q1,2020-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,36389,NA,14305,NA,399.8791208791209,NA,157.1978021978022,NA,39.31133034708291,NA,Q2,2020-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34869,NA,21003,NA,379.0108695652174,NA,228.29347826086956,NA,60.234018755914995,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,34420,NA,21709,NA,374.1304347826087,NA,235.9673913043478,NA,63.07088901801278,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,31095,NA,21408,NA,345.5,NA,237.86666666666667,NA,68.84708152436083,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,NA,z,Surgery Grouping,d,33158,NA,24171,NA,364.3736263736264,NA,265.61538461538464,NA,72.89643524941191,NA,Q2,2021-04-01
Q2,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,13001,NA,10396,NA,142.86813186813183,NA,114.24175824175823,NA,79.96307976309515,NA,Q2,2016-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,12401,NA,9051,NA,134.79347826086956,NA,98.3804347826087,NA,72.98604951213612,NA,Q3,2016-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,10539,NA,8137,NA,114.55434782608695,NA,88.44565217391305,NA,77.20846380111965,NA,Q4,2016-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9197,NA,8206,NA,102.18888888888888,NA,91.17777777777778,NA,89.22474720017397,NA,Q1,2017-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9464,NA,8695,NA,104,NA,95.54945054945055,NA,91.874471682164,NA,Q2,2017-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9341,NA,8387,NA,101.53260869565216,NA,91.16304347826087,NA,89.78696071084467,NA,Q3,2017-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9099,NA,8209,NA,98.90217391304348,NA,89.22826086956522,NA,90.21870535223653,NA,Q4,2017-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,8415,NA,7245,NA,93.5,NA,80.5,NA,86.09625668449198,NA,Q1,2018-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9428,NA,8372,NA,103.6043956043956,NA,92,NA,88.79932117098006,NA,Q2,2018-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9660,NA,8723,NA,105,NA,94.81521739130434,NA,90.30020703933748,NA,Q3,2018-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9682,NA,8810,NA,105.2391304347826,NA,95.7608695652174,NA,90.99359636438751,NA,Q4,2018-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9117,NA,8249,NA,101.3,NA,91.65555555555557,NA,90.47932433914664,NA,Q1,2019-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9244,NA,8381,NA,101.58241758241758,NA,92.0989010989011,NA,90.66421462570317,NA,Q2,2019-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9812,NA,9169,NA,106.65217391304348,NA,99.66304347826087,NA,93.44679983693436,NA,Q3,2019-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,9740,NA,9128,NA,105.8695652173913,NA,99.21739130434784,NA,93.71663244353184,NA,Q4,2019-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,8775,NA,7899,NA,96.42857142857144,NA,86.8021978021978,NA,90.01709401709401,NA,Q1,2020-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,7465,NA,4657,NA,82.03296703296704,NA,51.175824175824175,NA,62.38446081714668,NA,Q2,2020-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,7602,NA,6142,NA,82.6304347826087,NA,66.76086956521739,NA,80.79452775585372,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,8952,NA,7378,NA,97.30434782608695,NA,80.19565217391305,NA,82.41733690795353,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,8208,NA,7164,NA,91.2,NA,79.6,NA,87.28070175438596,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,C8,NA,Trauma and Orthopaedic Surgery,NA,7201,NA,6554,NA,79.13186813186813,NA,72.02197802197803,NA,91.01513678655742,NA,Q2,2021-04-01
Q2,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2961,NA,2665,NA,32.53846153846154,NA,29.285714285714285,NA,90.00337723741978,NA,Q2,2016-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2990,NA,2607,NA,32.5,NA,28.33695652173913,NA,87.19063545150502,NA,Q3,2016-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2936,NA,2395,NA,31.91304347826087,NA,26.032608695652176,NA,81.57356948228883,NA,Q4,2016-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,3084,NA,2677,NA,34.266666666666666,NA,29.744444444444444,NA,86.80285343709468,NA,Q1,2017-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2969,NA,2412,NA,32.62637362637363,NA,26.505494505494507,NA,81.23947457056249,NA,Q2,2017-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2903,NA,2261,NA,31.554347826086957,NA,24.57608695652174,NA,77.88494660695832,NA,Q3,2017-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2869,NA,2316,NA,31.184782608695652,NA,25.17391304347826,NA,80.72499128616244,NA,Q4,2017-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2613,NA,2013,NA,29.033333333333335,NA,22.366666666666667,NA,77.03788748564868,NA,Q1,2018-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2785,NA,2138,NA,30.60439560439561,NA,23.494505494505493,NA,76.76840215439856,NA,Q2,2018-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2903,NA,2243,NA,31.554347826086957,NA,24.380434782608695,NA,77.26489838098519,NA,Q3,2018-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2848,NA,2272,NA,30.956521739130434,NA,24.695652173913043,NA,79.77528089887642,NA,Q4,2018-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2504,NA,2020,NA,27.822222222222223,NA,22.444444444444443,NA,80.67092651757187,NA,Q1,2019-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2796,NA,2389,NA,30.725274725274726,NA,26.252747252747252,NA,85.44349070100142,NA,Q2,2019-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2883,NA,2479,NA,31.33695652173913,NA,26.945652173913043,NA,85.98681928546654,NA,Q3,2019-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2706,NA,2194,NA,29.41304347826087,NA,23.847826086956523,NA,81.07908351810791,NA,Q4,2019-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2411,NA,1825,NA,26.494505494505493,NA,20.054945054945055,NA,75.69473247615099,NA,Q1,2020-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2047,NA,911,NA,22.494505494505493,NA,10.010989010989013,NA,44.504152418172936,NA,Q2,2020-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2430,NA,1714,NA,26.41304347826087,NA,18.630434782608695,NA,70.53497942386831,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2270,NA,1700,NA,24.67391304347826,NA,18.47826086956522,NA,74.8898678414097,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2028,NA,1472,NA,22.533333333333335,NA,16.355555555555554,NA,72.58382642998026,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,CB,NA,Urology,NA,2499,NA,2010,NA,27.46153846153846,NA,22.087912087912088,NA,80.43217286914766,NA,Q2,2021-04-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6028,NA,4609,NA,66.24175824175825,NA,50.64835164835165,NA,76.45985401459853,NA,Q2,2016-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6110,NA,4554,NA,66.41304347826087,NA,49.5,NA,74.53355155482815,NA,Q3,2016-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6059,NA,4023,NA,65.8586956521739,NA,43.72826086956522,NA,66.39709523023602,NA,Q4,2016-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5765,NA,3990,NA,64.05555555555556,NA,44.333333333333336,NA,69.21075455333911,NA,Q1,2017-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5956,NA,4156,NA,65.45054945054945,NA,45.67032967032967,NA,69.77837474815313,NA,Q2,2017-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6172,NA,4313,NA,67.08695652173913,NA,46.880434782608695,NA,69.8801036941024,NA,Q3,2017-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5959,NA,4152,NA,64.77173913043478,NA,45.130434782608695,NA,69.67612015438831,NA,Q4,2017-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5691,NA,3965,NA,63.233333333333334,NA,44.05555555555556,NA,69.67141099982429,NA,Q1,2018-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5932,NA,4086,NA,65.18681318681318,NA,44.9010989010989,NA,68.88064733648011,NA,Q2,2018-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5917,NA,4174,NA,64.31521739130434,NA,45.369565217391305,NA,70.54250464762549,NA,Q3,2018-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5861,NA,4067,NA,63.70652173913044,NA,44.20652173913044,NA,69.39088892680431,NA,Q4,2018-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6663,NA,4277,NA,74.03333333333333,NA,47.522222222222226,NA,64.19030466756716,NA,Q1,2019-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6363,NA,4323,NA,69.92307692307692,NA,47.505494505494504,NA,67.93965110796793,NA,Q2,2019-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6606,NA,4602,NA,71.80434782608695,NA,50.02173913043478,NA,69.66394187102634,NA,Q3,2019-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6345,NA,4054,NA,68.96739130434783,NA,44.06521739130435,NA,63.89282899921198,NA,Q4,2019-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6405,NA,3815,NA,70.38461538461539,NA,41.92307692307692,NA,59.562841530054634,NA,Q1,2020-01-01
Q2,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5634,NA,2714,NA,61.91208791208791,NA,29.824175824175825,NA,48.17181398651048,NA,Q2,2020-04-01
Q3,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5994,NA,3497,NA,65.15217391304348,NA,38.01086956521739,NA,58.34167500834167,NA,Q3,2020-07-01
Q4,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5999,NA,3618,NA,65.20652173913044,NA,39.32608695652174,NA,60.31005167527922,NA,Q4,2020-10-01
Q1,NA,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,5804,NA,3493,NA,64.4888888888889,NA,38.81111111111111,NA,60.182632667126114,NA,Q1,2021-01-01
Q2,p,Lanarkshire,NA,S08000032,d,NA,z,Women and Newborn Grouping,d,6280,NA,3876,NA,69.01098901098901,NA,42.59340659340659,NA,61.71974522292993,NA,Q2,2021-04-01
Q2,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,984,NA,480,NA,10.813186813186814,NA,5.274725274725275,NA,48.78048780487805,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,1000,NA,399,NA,10.869565217391305,NA,4.336956521739131,NA,39.900000000000006,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,936,NA,399,NA,10.173913043478262,NA,4.336956521739131,NA,42.62820512820512,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,932,NA,373,NA,10.355555555555556,NA,4.144444444444445,NA,40.021459227467815,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,1016,NA,354,NA,11.164835164835164,NA,3.89010989010989,NA,34.84251968503937,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,968,NA,350,NA,10.521739130434783,NA,3.804347826086957,NA,36.15702479338842,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,920,NA,568,NA,10,NA,6.173913043478261,NA,61.73913043478261,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,765,NA,414,NA,8.5,NA,4.6,NA,54.11764705882353,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,919,NA,363,NA,10.0989010989011,NA,3.989010989010989,NA,39.49945593035909,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,921,NA,326,NA,10.01086956521739,NA,3.5434782608695654,NA,35.39630836047775,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,883,NA,349,NA,9.597826086956522,NA,3.7934782608695654,NA,39.52434881087203,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,C2,NA,Accident & Emergency,NA,857,NA,339,NA,9.522222222222222,NA,3.7666666666666666,NA,39.556592765460906,NA,Q1,2019-01-01
