date,quarter,hb,admission_type,specialty,specialty_name,episodes,length_of_episode,average_length_of_episode,spells,length_of_spell,average_length_of_spell
2021-01-01,Q1,Fife,All Inpatients and Day cases,CB,Urology,917,1240,1.35223555070883,765,1240,1.62091503267974
2021-04-01,Q2,Fife,All Inpatients and Day cases,CB,Urology,1244,1608,1.29260450160772,1010,1609,1.59306930693069
2016-04-01,Q2,Fife,All Inpatients and Day cases,H2,Clinical Oncology,150,5,0.0333333333333333,150,5,0.0333333333333333
2016-07-01,Q3,Fife,All Inpatients and Day cases,H2,Clinical Oncology,190,10,0.0526315789473684,191,10,0.0523560209424084
2016-10-01,Q4,Fife,All Inpatients and Day cases,H2,Clinical Oncology,235,0,0,237,0,0
2017-01-01,Q1,Fife,All Inpatients and Day cases,H2,Clinical Oncology,245,5,0.0204081632653061,243,5,0.0205761316872428
2017-04-01,Q2,Fife,All Inpatients and Day cases,H2,Clinical Oncology,337,0,0,337,0,0
2017-07-01,Q3,Fife,All Inpatients and Day cases,H2,Clinical Oncology,280,0,0,277,0,0
2017-10-01,Q4,Fife,All Inpatients and Day cases,H2,Clinical Oncology,285,0,0,284,0,0
2018-01-01,Q1,Fife,All Inpatients and Day cases,H2,Clinical Oncology,275,0,0,276,0,0
2018-04-01,Q2,Fife,All Inpatients and Day cases,H2,Clinical Oncology,355,0,0,355,0,0
2018-07-01,Q3,Fife,All Inpatients and Day cases,H2,Clinical Oncology,407,0,0,407,0,0
2018-10-01,Q4,Fife,All Inpatients and Day cases,H2,Clinical Oncology,453,5,0.011037527593819,449,5,0.0111358574610245
2019-01-01,Q1,Fife,All Inpatients and Day cases,H2,Clinical Oncology,429,0,0,428,0,0
2019-04-01,Q2,Fife,All Inpatients and Day cases,H2,Clinical Oncology,468,6,0.0128205128205128,468,6,0.0128205128205128
2019-07-01,Q3,Fife,All Inpatients and Day cases,H2,Clinical Oncology,503,5,0.0099403578528827,503,5,0.0099403578528827
2019-10-01,Q4,Fife,All Inpatients and Day cases,H2,Clinical Oncology,424,0,0,424,0,0
2020-01-01,Q1,Fife,All Inpatients and Day cases,H2,Clinical Oncology,419,0,0,419,0,0
2020-04-01,Q2,Fife,All Inpatients and Day cases,H2,Clinical Oncology,285,0,0,285,0,0
2020-07-01,Q3,Fife,All Inpatients and Day cases,H2,Clinical Oncology,368,0,0,368,0,0
2020-10-01,Q4,Fife,All Inpatients and Day cases,H2,Clinical Oncology,328,5,0.0152439024390244,328,5,0.0152439024390244
2021-01-01,Q1,Fife,All Inpatients and Day cases,H2,Clinical Oncology,331,0,0,331,0,0
2021-04-01,Q2,Fife,All Inpatients and Day cases,H2,Clinical Oncology,336,0,0,336,0,0
2016-04-01,Q2,Fife,All Inpatients and Day cases,J4,Haematology,1356,1167,0.860619469026549,1341,1265,0.943325876211782
2016-07-01,Q3,Fife,All Inpatients and Day cases,J4,Haematology,1319,1049,0.79529946929492,1296,1096,0.845679012345679
2016-10-01,Q4,Fife,All Inpatients and Day cases,J4,Haematology,1320,859,0.650757575757576,1304,884,0.677914110429448
2017-01-01,Q1,Fife,All Inpatients and Day cases,J4,Haematology,1380,934,0.676811594202899,1371,897,0.654266958424508
2017-04-01,Q2,Fife,All Inpatients and Day cases,J4,Haematology,1404,849,0.604700854700855,1397,879,0.629205440229062
2017-07-01,Q3,Fife,All Inpatients and Day cases,J4,Haematology,1336,938,0.702095808383233,1325,948,0.715471698113208
2017-10-01,Q4,Fife,All Inpatients and Day cases,J4,Haematology,1373,797,0.580480699198835,1366,783,0.573206442166911
2018-01-01,Q1,Fife,All Inpatients and Day cases,J4,Haematology,1255,754,0.600796812749004,1244,742,0.596463022508039
2018-04-01,Q2,Fife,All Inpatients and Day cases,J4,Haematology,1265,808,0.638735177865613,1248,834,0.668269230769231
2018-07-01,Q3,Fife,All Inpatients and Day cases,J4,Haematology,1258,848,0.674085850556439,1247,848,0.680032076984763
2018-10-01,Q4,Fife,All Inpatients and Day cases,J4,Haematology,1393,1107,0.794687724335966,1363,1035,0.759354365370506
2019-01-01,Q1,Fife,All Inpatients and Day cases,J4,Haematology,1304,1017,0.779907975460123,1297,1089,0.839629915188897
2019-04-01,Q2,Fife,All Inpatients and Day cases,J4,Haematology,1188,728,0.612794612794613,1175,669,0.56936170212766
2019-07-01,Q3,Fife,All Inpatients and Day cases,J4,Haematology,1251,956,0.764188649080735,1235,1001,0.810526315789474
2019-10-01,Q4,Fife,All Inpatients and Day cases,J4,Haematology,1234,964,0.781199351701783,1225,977,0.797551020408163
2020-01-01,Q1,Fife,All Inpatients and Day cases,J4,Haematology,1245,1050,0.843373493975904,1235,1051,0.851012145748988
2020-04-01,Q2,Fife,All Inpatients and Day cases,J4,Haematology,1179,743,0.63019508057676,1169,742,0.634730538922156
2020-07-01,Q3,Fife,All Inpatients and Day cases,J4,Haematology,1254,871,0.694577352472089,1232,869,0.705357142857143
2020-10-01,Q4,Fife,All Inpatients and Day cases,J4,Haematology,1310,1002,0.764885496183206,1299,1005,0.773672055427252
2021-01-01,Q1,Fife,All Inpatients and Day cases,J4,Haematology,1222,725,0.59328968903437,1213,674,0.555647155812036
2021-04-01,Q2,Fife,All Inpatients and Day cases,J4,Haematology,1239,905,0.730427764326069,1221,884,0.723996723996724
2016-04-01,Q2,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4078,13690,3.35703776360961,2677,13487,5.03810235338065
2016-07-01,Q3,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4055,12388,3.05499383477189,2683,12842,4.7864330972791604
2016-10-01,Q4,Forth Valley,All Inpatients and Day cases,A1,General Medicine,3880,12521,3.2270618556701,2585,12552,4.85570599613153
2017-01-01,Q1,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4494,12725,2.83155318202047,3096,12644,4.08397932816537
2017-04-01,Q2,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4308,11881,2.75789229340761,3071,12086,3.93552588733312
2017-07-01,Q3,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4501,13302,2.95534325705399,3153,13199,4.18617189977799
2017-10-01,Q4,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4401,12803,2.90911156555328,3063,12518,4.08684296441397
2018-01-01,Q1,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4287,13179,3.074177746676,2934,13104,4.46625766871166
2018-04-01,Q2,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4294,13101,3.05100139729856,3051,13193,4.3241560144215
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4525,13828,3.05591160220994,3172,13975,4.40573770491803
2018-10-01,Q4,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4504,14106,3.13188277087034,3105,13912,4.4805152979066
2019-01-01,Q1,Forth Valley,All Inpatients and Day cases,A1,General Medicine,4956,17712,3.57384987893462,3327,17860,5.36819957920048
2019-04-01,Q2,Forth Valley,All Inpatients and Day cases,A1,General Medicine,8784,14669,1.66996812386157,4997,14568,2.91534920952572
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,A1,General Medicine,10946,18520,1.69194226201352,5775,18178,3.14770562770563
2019-10-01,Q4,Forth Valley,All Inpatients and Day cases,A1,General Medicine,10270,14702,1.43154819863681,5610,14952,2.66524064171123
2020-01-01,Q1,Forth Valley,All Inpatients and Day cases,A1,General Medicine,8514,15184,1.78341555085741,4989,15195,3.04570054119062
2020-04-01,Q2,Forth Valley,All Inpatients and Day cases,A1,General Medicine,6955,10043,1.44399712437096,3780,10165,2.68915343915344
2020-07-01,Q3,Forth Valley,All Inpatients and Day cases,A1,General Medicine,8349,11376,1.36255839022637,4660,11549,2.47832618025751
2020-10-01,Q4,Forth Valley,All Inpatients and Day cases,A1,General Medicine,9269,13310,1.43596936023303,4802,12935,2.69366930445648
2021-01-01,Q1,Forth Valley,All Inpatients and Day cases,A1,General Medicine,10348,15051,1.4544839582528,4738,15032,3.17264668636555
2021-04-01,Q2,Forth Valley,All Inpatients and Day cases,A1,General Medicine,11071,14424,1.30286333664529,5509,14774,2.68179342893447
2016-04-01,Q2,Forth Valley,All Inpatients and Day cases,A2,Cardiology,148,702,4.74324324324324,138,709,5.13768115942029
2016-07-01,Q3,Forth Valley,All Inpatients and Day cases,A2,Cardiology,147,714,4.85714285714286,128,692,5.40625
2016-10-01,Q4,Forth Valley,All Inpatients and Day cases,A2,Cardiology,198,1112,5.61616161616162,163,1117,6.85276073619632
2017-01-01,Q1,Forth Valley,All Inpatients and Day cases,A2,Cardiology,225,1276,5.67111111111111,186,1263,6.79032258064516
2017-04-01,Q2,Forth Valley,All Inpatients and Day cases,A2,Cardiology,227,1027,4.52422907488987,190,1055,5.55263157894737
2017-07-01,Q3,Forth Valley,All Inpatients and Day cases,A2,Cardiology,228,1046,4.58771929824561,198,1000,5.05050505050505
2017-10-01,Q4,Forth Valley,All Inpatients and Day cases,A2,Cardiology,197,937,4.75634517766497,180,981,5.45
2018-01-01,Q1,Forth Valley,All Inpatients and Day cases,A2,Cardiology,230,1098,4.77391304347826,186,1082,5.81720430107527
2018-04-01,Q2,Forth Valley,All Inpatients and Day cases,A2,Cardiology,225,1092,4.85333333333333,200,1062,5.31
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,A2,Cardiology,217,945,4.35483870967742,194,873,4.5
2018-10-01,Q4,Forth Valley,All Inpatients and Day cases,A2,Cardiology,210,1247,5.93809523809524,183,1327,7.25136612021858
2019-01-01,Q1,Forth Valley,All Inpatients and Day cases,A2,Cardiology,197,1307,6.63451776649746,169,1295,7.66272189349112
2019-04-01,Q2,Forth Valley,All Inpatients and Day cases,A2,Cardiology,284,1362,4.79577464788732,239,1416,5.92468619246862
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,A2,Cardiology,318,1135,3.56918238993711,253,1113,4.39920948616601
2019-10-01,Q4,Forth Valley,All Inpatients and Day cases,A2,Cardiology,342,1109,3.24269005847953,258,1120,4.34108527131783
2020-01-01,Q1,Forth Valley,All Inpatients and Day cases,A2,Cardiology,290,1127,3.88620689655172,241,1120,4.64730290456432
2020-04-01,Q2,Forth Valley,All Inpatients and Day cases,A2,Cardiology,326,891,2.73312883435583,268,888,3.3134328358209
2020-07-01,Q3,Forth Valley,All Inpatients and Day cases,A2,Cardiology,338,1018,3.01183431952663,288,1035,3.59375
2020-10-01,Q4,Forth Valley,All Inpatients and Day cases,A2,Cardiology,310,964,3.10967741935484,266,965,3.62781954887218
2021-01-01,Q1,Forth Valley,All Inpatients and Day cases,A2,Cardiology,271,962,3.54981549815498,229,937,4.09170305676856
2021-04-01,Q2,Forth Valley,All Inpatients and Day cases,A2,Cardiology,311,1101,3.54019292604502,261,1125,4.31034482758621
2018-01-01,Q1,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,46,222,4.82608695652174,33,221,6.6969696969697
2018-04-01,Q2,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,45,235,5.22222222222222,37,234,6.32432432432432
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,26,226,8.69230769230769,20,226,11.3
2018-10-01,Q4,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,36,162,4.5,30,162,5.4
2019-01-01,Q1,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,10,74,7.4,5,74,14.8
2019-04-01,Q2,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,35,167,4.77142857142857,29,167,5.75862068965517
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,22,147,6.68181818181818,19,147,7.73684210526316
2019-10-01,Q4,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,25,206,8.24,19,206,10.8421052631579
2020-01-01,Q1,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,20,380,19,16,378,23.625
2020-04-01,Q2,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,24,83,3.45833333333333,22,83,3.77272727272727
2020-07-01,Q3,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,10,45,4.5,12,45,3.75
2020-10-01,Q4,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,32,177,5.53125,27,177,6.55555555555556
2021-01-01,Q1,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,10,107,10.7,10,107,10.7
2021-04-01,Q2,Forth Valley,All Inpatients and Day cases,A6,Infectious Diseases,12,40,3.33333333333333,12,38,3.16666666666667
2016-04-01,Q2,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,21,107,5.0952380952381,16,106,6.625
2016-07-01,Q3,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,23,82,3.56521739130435,18,83,4.61111111111111
2016-10-01,Q4,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,20,126,6.3,15,126,8.4
2017-01-01,Q1,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,16,54,3.375,13,54,4.15384615384615
2017-04-01,Q2,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,16,95,5.9375,12,95,7.91666666666667
2017-07-01,Q3,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,10,13,1.3,5,13,2.6
2017-10-01,Q4,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,59,134,2.27118644067797,49,134,2.73469387755102
2018-01-01,Q1,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,87,315,3.62068965517241,61,305,5
2018-04-01,Q2,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,20,157,7.85,19,167,8.78947368421053
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,21,159,7.57142857142857,18,154,8.55555555555556
2018-10-01,Q4,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,17,107,6.29411764705882,14,112,8
2019-01-01,Q1,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,28,138,4.92857142857143,16,116,7.25
2019-04-01,Q2,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,91,254,2.79120879120879,80,274,3.425
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,18,263,14.6111111111111,18,265,14.7222222222222
2019-10-01,Q4,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,27,70,2.59259259259259,22,70,3.18181818181818
2020-01-01,Q1,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,21,121,5.76190476190476,17,121,7.11764705882353
2020-04-01,Q2,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,23,51,2.21739130434783,19,51,2.68421052631579
2020-07-01,Q3,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,11,16,1.45454545454545,11,16,1.45454545454545
2020-10-01,Q4,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,10,17,1.7,10,17,1.7
2021-01-01,Q1,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,19,153,8.05263157894737,16,133,8.3125
2021-04-01,Q2,Forth Valley,All Inpatients and Day cases,A8,Endocrinology & Diabetes,19,72,3.78947368421053,17,92,5.41176470588235
2016-04-01,Q2,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,78,459,5.88461538461539,69,431,6.2463768115942
2016-07-01,Q3,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,90,595,6.61111111111111,76,629,8.27631578947368
2016-10-01,Q4,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,85,513,6.03529411764706,74,513,6.93243243243243
2017-01-01,Q1,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,97,417,4.29896907216495,79,417,5.27848101265823
2017-04-01,Q2,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,69,285,4.1304347826087,59,285,4.83050847457627
2017-07-01,Q3,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,53,385,7.26415094339623,46,382,8.30434782608696
2017-10-01,Q4,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,50,347,6.94,49,350,7.14285714285714
2018-01-01,Q1,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,56,307,5.48214285714286,51,297,5.8235294117647
2018-04-01,Q2,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,85,414,4.87058823529412,76,424,5.57894736842105
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,76,500,6.57894736842105,68,500,7.35294117647059
2018-10-01,Q4,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,67,712,10.6268656716418,61,712,11.672131147541
2019-01-01,Q1,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,70,297,4.24285714285714,57,295,5.17543859649123
2019-04-01,Q2,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,172,971,5.6453488372093,143,920,6.43356643356643
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,293,1210,4.1296928327645,248,1263,5.09274193548387
2019-10-01,Q4,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,517,1867,3.61121856866538,406,1863,4.58866995073892
2020-01-01,Q1,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,340,2372,6.97647058823529,275,2371,8.62181818181818
2020-04-01,Q2,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,217,1061,4.88940092165899,188,1066,5.67021276595745
2020-07-01,Q3,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,254,1283,5.0511811023622,216,1213,5.61574074074074
2020-10-01,Q4,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,328,1878,5.72560975609756,226,1880,8.31858407079646
2021-01-01,Q1,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,559,1670,2.98747763864043,353,1568,4.44192634560907
2021-04-01,Q2,Forth Valley,All Inpatients and Day cases,A9,Gastroenterology,242,1338,5.52892561983471,211,1504,7.12796208530806
2016-04-01,Q2,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2548,23478,9.21428571428571,1527,23813,15.5946299934512
2016-07-01,Q3,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2632,23182,8.80775075987842,1516,22801,15.0402374670185
2016-10-01,Q4,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2955,26292,8.89746192893401,1728,26022,15.0590277777778
2017-01-01,Q1,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2980,24208,8.12348993288591,1707,24571,14.394258933802
2017-04-01,Q2,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2687,24677,9.1838481577968,1583,24124,15.2394188250158
2017-07-01,Q3,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2650,22916,8.64754716981132,1543,23398,15.1639662994167
2017-10-01,Q4,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3056,25105,8.21498691099476,1745,25265,14.4785100286533
2018-01-01,Q1,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2947,25802,8.75534441805226,1686,25303,15.0077105575326
2018-04-01,Q2,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2797,24320,8.69503038970325,1636,24796,15.1564792176039
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2439,21653,8.87781877818778,1455,21201,14.5711340206186
2018-10-01,Q4,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2747,25279,9.20240262104114,1695,25531,15.0625368731563
2019-01-01,Q1,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,2537,21292,8.39258967284194,1491,20569,13.7954393024816
2019-04-01,Q2,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3129,24994,7.98785554490252,1422,23898,16.8059071729958
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3591,21151,5.89000278473963,1455,21630,14.8659793814433
2019-10-01,Q4,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,4325,23612,5.45942196531792,1619,23994,14.8202594193947
2020-01-01,Q1,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3973,25262,6.35841933048074,1561,24840,15.9128763613069
2020-04-01,Q2,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3465,19182,5.53593073593074,1503,19346,12.8715901530273
2020-07-01,Q3,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3863,22045,5.70670463370437,1690,20808,12.312426035503
2020-10-01,Q4,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3489,19926,5.71109200343938,1683,21070,12.5193107546049
2021-01-01,Q1,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3657,21091,5.76729559748428,1574,21160,13.4434561626429
2021-04-01,Q2,Forth Valley,All Inpatients and Day cases,AB,Geriatric Medicine,3794,21512,5.67000527148129,1507,23272,15.442601194426
2018-07-01,Q3,Forth Valley,All Inpatients and Day cases,AG,Renal Medicine,0,11,NA,0,11,NA
2019-07-01,Q3,Forth Valley,All Inpatients and Day cases,AG,Renal Medicine,0,0,NA,0,0,NA
2016-04-01,Q2,Forth Valley,All Inpatients and Day cases,AH,Neurology,0,5,NA,0,0,NA
2016-07-01,Q3,Forth Valley,All Inpatients and Day cases,AH,Neurology,0,22,NA,0,26,NA
2017-01-01,Q1,Forth Valley,All Inpatients and Day cases,AH,Neurology,0,24,NA,0,24,NA
2017-07-01,Q3,Forth Valley,All Inpatients and Day cases,AH,Neurology,5,6,1.2,5,6,1.2
