date,quarter,hb,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2019-04-01,Q2,Greater Glasgow & Clyde,Dermatology,339,311,3.725274725274726,3.4175824175824174,91.74041297935102
2019-07-01,Q3,Greater Glasgow & Clyde,Dermatology,375,295,4.076086956521739,3.2065217391304346,78.66666666666666
2019-10-01,Q4,Greater Glasgow & Clyde,Dermatology,285,243,3.097826086956522,2.641304347826087,85.26315789473684
2020-01-01,Q1,Greater Glasgow & Clyde,Dermatology,296,235,3.2527472527472527,2.5824175824175826,79.3918918918919
2020-04-01,Q2,Greater Glasgow & Clyde,Dermatology,10,0,0.10989010989010987,0,0
2020-07-01,Q3,Greater Glasgow & Clyde,Dermatology,13,7,0.14130434782608697,0.07608695652173914,53.846153846153854
2020-10-01,Q4,Greater Glasgow & Clyde,Dermatology,15,8,0.16304347826086957,0.08695652173913043,53.333333333333336
2021-01-01,Q1,Greater Glasgow & Clyde,Dermatology,24,22,0.26666666666666666,0.24444444444444444,91.66666666666666
2021-04-01,Q2,Greater Glasgow & Clyde,Dermatology,12,12,0.13186813186813187,0.13186813186813187,100
2019-01-01,Q1,Greater Glasgow & Clyde,Diagnostic radiography,1,1,0.01111111111111111,0.01111111111111111,100
2019-01-01,Q1,Greater Glasgow & Clyde,Diagnostics Grouping,1,1,0.01111111111111111,0.01111111111111111,100
2016-04-01,Q2,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3559,2973,39.10989010989011,32.67032967032967,83.53470075864007
2016-07-01,Q3,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3629,3037,39.44565217391305,33.01086956521739,83.68696610636538
2016-10-01,Q4,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3450,2771,37.5,30.119565217391305,80.31884057971016
2017-01-01,Q1,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3382,2859,37.577777777777776,31.766666666666666,84.5357776463631
2017-04-01,Q2,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3624,2865,39.824175824175825,31.48351648351648,79.05629139072848
2017-07-01,Q3,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3531,2674,38.380434782608695,29.065217391304348,75.7292551685075
2017-10-01,Q4,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3329,2826,36.18478260869565,30.717391304347824,84.89035746470411
2018-01-01,Q1,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3808,3430,42.31111111111111,38.111111111111114,90.07352941176472
2018-04-01,Q2,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3783,3373,41.57142857142857,37.065934065934066,89.16204070843247
2018-07-01,Q3,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3620,3005,39.34782608695652,32.66304347826087,83.0110497237569
2018-10-01,Q4,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3637,3217,39.53260869565217,34.96739130434783,88.45202089634316
2019-01-01,Q1,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3447,2940,38.3,32.666666666666664,85.29155787641427
2019-04-01,Q2,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3557,3179,39.08791208791209,34.934065934065934,89.37306719145347
2019-07-01,Q3,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3404,2646,37,28.76086956521739,77.73207990599295
2019-10-01,Q4,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3472,2940,37.73913043478261,31.956521739130434,84.6774193548387
2020-01-01,Q1,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3276,2541,36,27.923076923076923,77.56410256410257
2020-04-01,Q2,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",2402,1352,26.39560439560439,14.857142857142858,56.286427976686106
2020-07-01,Q3,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",2992,1903,32.52173913043478,20.684782608695652,63.602941176470594
2020-10-01,Q4,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3138,2432,34.108695652173914,26.434782608695652,77.50159337157424
2021-01-01,Q1,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",2873,2104,31.92222222222222,23.377777777777776,73.2335537765402
2021-04-01,Q2,Greater Glasgow & Clyde,"Ear, Nose & Throat (ENT)",3021,2276,33.1978021978022,25.01098901098901,75.33929162528963
2016-04-01,Q2,Greater Glasgow & Clyde,Emergency Grouping,1208,589,13.274725274725276,6.472527472527473,48.75827814569536
2016-07-01,Q3,Greater Glasgow & Clyde,Emergency Grouping,1210,557,13.152173913043478,6.054347826086956,46.03305785123967
2016-10-01,Q4,Greater Glasgow & Clyde,Emergency Grouping,1285,741,13.967391304347826,8.054347826086957,57.665369649805456
2017-01-01,Q1,Greater Glasgow & Clyde,Emergency Grouping,1295,700,14.38888888888889,7.777777777777778,54.054054054054056
2017-04-01,Q2,Greater Glasgow & Clyde,Emergency Grouping,1282,662,14.087912087912088,7.274725274725275,51.6380655226209
2017-07-01,Q3,Greater Glasgow & Clyde,Emergency Grouping,1264,560,13.73913043478261,6.086956521739131,44.30379746835443
2017-10-01,Q4,Greater Glasgow & Clyde,Emergency Grouping,1289,743,14.01086956521739,8.076086956521738,57.641582622187734
2018-01-01,Q1,Greater Glasgow & Clyde,Emergency Grouping,1070,722,11.88888888888889,8.022222222222222,67.4766355140187
2018-04-01,Q2,Greater Glasgow & Clyde,Emergency Grouping,1289,685,14.164835164835164,7.527472527472527,53.141970519782774
2018-07-01,Q3,Greater Glasgow & Clyde,Emergency Grouping,1185,604,12.880434782608695,6.565217391304348,50.970464135021096
2018-10-01,Q4,Greater Glasgow & Clyde,Emergency Grouping,1446,926,15.717391304347826,10.065217391304348,64.0387275242047
2019-01-01,Q1,Greater Glasgow & Clyde,Emergency Grouping,1283,661,14.255555555555556,7.344444444444444,51.5198752922837
2019-04-01,Q2,Greater Glasgow & Clyde,Emergency Grouping,1603,544,17.615384615384617,5.978021978021978,33.93636930754834
2019-07-01,Q3,Greater Glasgow & Clyde,Emergency Grouping,1737,698,18.880434782608695,7.586956521739131,40.184225676453664
2019-10-01,Q4,Greater Glasgow & Clyde,Emergency Grouping,3199,1451,34.77173913043478,15.771739130434783,45.3579243513598
2020-01-01,Q1,Greater Glasgow & Clyde,Emergency Grouping,1473,763,16.186813186813186,8.384615384615385,51.799049558723695
2020-04-01,Q2,Greater Glasgow & Clyde,Emergency Grouping,552,85,6.065934065934066,0.934065934065934,15.398550724637683
2020-07-01,Q3,Greater Glasgow & Clyde,Emergency Grouping,680,425,7.391304347826087,4.619565217391305,62.5
2020-10-01,Q4,Greater Glasgow & Clyde,Emergency Grouping,569,356,6.184782608695652,3.869565217391304,62.5659050966608
2021-01-01,Q1,Greater Glasgow & Clyde,Emergency Grouping,571,427,6.344444444444444,4.7444444444444445,74.78108581436076
2021-04-01,Q2,Greater Glasgow & Clyde,Emergency Grouping,699,622,7.681318681318682,6.835164835164835,88.98426323319026
2016-04-01,Q2,Greater Glasgow & Clyde,Endocrinology & Diabetes,286,286,3.142857142857143,3.142857142857143,100
2016-07-01,Q3,Greater Glasgow & Clyde,Endocrinology & Diabetes,454,454,4.934782608695652,4.934782608695652,100
2016-10-01,Q4,Greater Glasgow & Clyde,Endocrinology & Diabetes,573,573,6.228260869565218,6.228260869565218,100
2017-01-01,Q1,Greater Glasgow & Clyde,Endocrinology & Diabetes,420,420,4.666666666666667,4.666666666666667,100
2017-04-01,Q2,Greater Glasgow & Clyde,Endocrinology & Diabetes,379,379,4.164835164835165,4.164835164835165,100
2017-07-01,Q3,Greater Glasgow & Clyde,Endocrinology & Diabetes,372,372,4.043478260869565,4.043478260869565,100
2017-10-01,Q4,Greater Glasgow & Clyde,Endocrinology & Diabetes,229,229,2.489130434782609,2.489130434782609,100
2018-01-01,Q1,Greater Glasgow & Clyde,Endocrinology & Diabetes,173,172,1.9222222222222225,1.9111111111111112,99.42196531791907
2018-04-01,Q2,Greater Glasgow & Clyde,Endocrinology & Diabetes,406,406,4.461538461538462,4.461538461538462,100
2018-07-01,Q3,Greater Glasgow & Clyde,Endocrinology & Diabetes,309,281,3.358695652173913,3.0543478260869565,90.93851132686083
2018-10-01,Q4,Greater Glasgow & Clyde,Endocrinology & Diabetes,464,456,5.043478260869565,4.956521739130435,98.27586206896552
2019-01-01,Q1,Greater Glasgow & Clyde,Endocrinology & Diabetes,184,184,2.0444444444444443,2.0444444444444443,100
2019-04-01,Q2,Greater Glasgow & Clyde,Endocrinology & Diabetes,358,358,3.934065934065934,3.934065934065934,100
2019-07-01,Q3,Greater Glasgow & Clyde,Endocrinology & Diabetes,163,163,1.7717391304347827,1.7717391304347827,100
2019-10-01,Q4,Greater Glasgow & Clyde,Endocrinology & Diabetes,278,191,3.0217391304347827,2.0760869565217392,68.70503597122303
2020-01-01,Q1,Greater Glasgow & Clyde,Endocrinology & Diabetes,257,257,2.8241758241758244,2.8241758241758244,100
2020-04-01,Q2,Greater Glasgow & Clyde,Endocrinology & Diabetes,1717,1641,18.86813186813187,18.032967032967033,95.57367501456028
2020-07-01,Q3,Greater Glasgow & Clyde,Endocrinology & Diabetes,1295,1279,14.076086956521738,13.902173913043478,98.76447876447877
2020-10-01,Q4,Greater Glasgow & Clyde,Endocrinology & Diabetes,1487,1089,16.16304347826087,11.83695652173913,73.23470073974445
2021-01-01,Q1,Greater Glasgow & Clyde,Endocrinology & Diabetes,1394,761,15.488888888888887,8.455555555555556,54.59110473457676
2021-04-01,Q2,Greater Glasgow & Clyde,Endocrinology & Diabetes,1581,1152,17.373626373626372,12.65934065934066,72.86527514231499
2016-04-01,Q2,Greater Glasgow & Clyde,Forensic Psychiatry,11388,10940,125.14285714285714,120.21978021978022,96.0660344221988
2016-07-01,Q3,Greater Glasgow & Clyde,Forensic Psychiatry,11681,10927,126.96739130434784,118.77173913043478,93.54507319578804
2016-10-01,Q4,Greater Glasgow & Clyde,Forensic Psychiatry,11686,10859,127.02173913043478,118.03260869565216,92.92315591305837
2017-01-01,Q1,Greater Glasgow & Clyde,Forensic Psychiatry,11433,10589,127.03333333333332,117.65555555555557,92.61786057902562
2017-04-01,Q2,Greater Glasgow & Clyde,Forensic Psychiatry,11557,10806,127,118.74725274725274,93.50177381673444
2017-07-01,Q3,Greater Glasgow & Clyde,Forensic Psychiatry,11685,11087,127.0108695652174,120.5108695652174,94.88232777064611
2017-10-01,Q4,Greater Glasgow & Clyde,Forensic Psychiatry,11684,11105,127,120.70652173913044,95.04450530640192
2018-01-01,Q1,Greater Glasgow & Clyde,Forensic Psychiatry,11445,10757,127.16666666666669,119.52222222222224,93.98864132809088
2018-04-01,Q2,Greater Glasgow & Clyde,Forensic Psychiatry,11557,10621,127,116.71428571428572,91.90101237345333
2018-07-01,Q3,Greater Glasgow & Clyde,Forensic Psychiatry,11684,10695,127,116.25,91.53543307086616
2018-10-01,Q4,Greater Glasgow & Clyde,Forensic Psychiatry,11684,10784,127,117.21739130434784,92.29715850736048
2019-01-01,Q1,Greater Glasgow & Clyde,Forensic Psychiatry,11430,10749,127,119.43333333333334,94.04199475065616
2019-04-01,Q2,Greater Glasgow & Clyde,Forensic Psychiatry,11559,10840,127.02197802197804,119.12087912087912,93.7797387317242
2019-07-01,Q3,Greater Glasgow & Clyde,Forensic Psychiatry,11684,10973,127,119.27173913043478,93.9147552208148
2019-10-01,Q4,Greater Glasgow & Clyde,Forensic Psychiatry,11684,10832,127,117.7391304347826,92.70797672030126
2020-01-01,Q1,Greater Glasgow & Clyde,Forensic Psychiatry,11562,10475,127.05494505494504,115.10989010989012,90.59851236810242
2020-04-01,Q2,Greater Glasgow & Clyde,Forensic Psychiatry,11557,10132,127,111.34065934065934,87.66981050445618
2020-07-01,Q3,Greater Glasgow & Clyde,Forensic Psychiatry,11684,10403,127,113.07608695652172,89.03628894214309
2020-10-01,Q4,Greater Glasgow & Clyde,Forensic Psychiatry,11684,10692,127,116.21739130434784,91.50975693255734
2021-01-01,Q1,Greater Glasgow & Clyde,Forensic Psychiatry,11430,10632,127,118.13333333333334,93.01837270341208
2021-04-01,Q2,Greater Glasgow & Clyde,Forensic Psychiatry,11557,10792,127,118.5934065934066,93.38063511291858
2016-04-01,Q2,Greater Glasgow & Clyde,Gastroenterology,7535,7171,82.8021978021978,78.8021978021978,95.1692103516921
2016-07-01,Q3,Greater Glasgow & Clyde,Gastroenterology,7656,7264,83.21739130434783,78.95652173913044,94.8798328108673
2016-10-01,Q4,Greater Glasgow & Clyde,Gastroenterology,7513,7180,81.66304347826087,78.04347826086956,95.56768268334883
2017-01-01,Q1,Greater Glasgow & Clyde,Gastroenterology,7494,7244,83.26666666666667,80.4888888888889,96.66399786495865
2017-04-01,Q2,Greater Glasgow & Clyde,Gastroenterology,7770,7481,85.38461538461539,82.20879120879121,96.28056628056628
2017-07-01,Q3,Greater Glasgow & Clyde,Gastroenterology,7423,7048,80.68478260869566,76.6086956521739,94.94813417755624
2017-10-01,Q4,Greater Glasgow & Clyde,Gastroenterology,7498,7241,81.5,78.70652173913044,96.57241931181647
2018-01-01,Q1,Greater Glasgow & Clyde,Gastroenterology,7450,7167,82.77777777777777,79.63333333333334,96.2013422818792
2018-04-01,Q2,Greater Glasgow & Clyde,Gastroenterology,6570,6207,72.1978021978022,68.20879120879121,94.47488584474884
2018-07-01,Q3,Greater Glasgow & Clyde,Gastroenterology,6869,6546,74.66304347826087,71.15217391304348,95.29771436890375
2018-10-01,Q4,Greater Glasgow & Clyde,Gastroenterology,7995,7737,86.90217391304348,84.09782608695652,96.77298311444652
2019-01-01,Q1,Greater Glasgow & Clyde,Gastroenterology,9818,9614,109.08888888888887,106.82222222222222,97.9221837441434
2019-04-01,Q2,Greater Glasgow & Clyde,Gastroenterology,9952,9755,109.36263736263736,107.1978021978022,98.02049839228296
2019-07-01,Q3,Greater Glasgow & Clyde,Gastroenterology,10602,10320,115.2391304347826,112.17391304347828,97.34012450481042
2019-10-01,Q4,Greater Glasgow & Clyde,Gastroenterology,10436,10224,113.43478260869566,111.1304347826087,97.9685703334611
2020-01-01,Q1,Greater Glasgow & Clyde,Gastroenterology,9939,9536,109.21978021978022,104.7912087912088,95.94526612335244
2020-04-01,Q2,Greater Glasgow & Clyde,Gastroenterology,9384,8290,103.12087912087912,91.0989010989011,88.34185848252343
2020-07-01,Q3,Greater Glasgow & Clyde,Gastroenterology,11428,10052,124.21739130434784,109.2608695652174,87.95939796989849
2020-10-01,Q4,Greater Glasgow & Clyde,Gastroenterology,11557,10518,125.6195652173913,114.32608695652172,91.00977762395084
2021-01-01,Q1,Greater Glasgow & Clyde,Gastroenterology,11174,10327,124.15555555555557,114.74444444444444,92.41990334705568
2021-04-01,Q2,Greater Glasgow & Clyde,Gastroenterology,12055,11043,132.47252747252747,121.35164835164836,91.6051430941518
2016-04-01,Q2,Greater Glasgow & Clyde,General Medicine,90680,79492,996.4835164835164,873.5384615384615,87.6621085134539
2016-07-01,Q3,Greater Glasgow & Clyde,General Medicine,87239,76413,948.25,830.5760869565217,87.59041254484806
2016-10-01,Q4,Greater Glasgow & Clyde,General Medicine,86203,77034,936.9891304347826,837.3260869565217,89.36347922926117
2017-01-01,Q1,Greater Glasgow & Clyde,General Medicine,85758,77791,952.8666666666668,864.3444444444444,90.70990461531284
2017-04-01,Q2,Greater Glasgow & Clyde,General Medicine,80662,72124,886.3956043956044,792.5714285714286,89.41509012918102
2017-07-01,Q3,Greater Glasgow & Clyde,General Medicine,79173,70393,860.5760869565217,765.1413043478261,88.91036085534209
2017-10-01,Q4,Greater Glasgow & Clyde,General Medicine,82611,74663,897.945652173913,811.554347826087,90.3790052172229
2018-01-01,Q1,Greater Glasgow & Clyde,General Medicine,88512,82923,983.4666666666668,921.3666666666668,93.68560195227764
2018-04-01,Q2,Greater Glasgow & Clyde,General Medicine,80205,72765,881.3736263736264,799.6153846153846,90.72377033850756
2018-07-01,Q3,Greater Glasgow & Clyde,General Medicine,79184,71202,860.695652173913,773.9347826086956,89.91968074358456
2018-10-01,Q4,Greater Glasgow & Clyde,General Medicine,79537,70903,864.5326086956521,770.6847826086956,89.14467480543647
2019-01-01,Q1,Greater Glasgow & Clyde,General Medicine,83409,75579,926.7666666666668,839.7666666666667,90.61252382836383
2019-04-01,Q2,Greater Glasgow & Clyde,General Medicine,80072,72300,879.9120879120879,794.5054945054945,90.29373563792586
2019-07-01,Q3,Greater Glasgow & Clyde,General Medicine,79172,71282,860.5652173913044,774.804347826087,90.03435558025565
2019-10-01,Q4,Greater Glasgow & Clyde,General Medicine,84198,78061,915.195652173913,848.4891304347826,92.71122829520893
2020-01-01,Q1,Greater Glasgow & Clyde,General Medicine,85474,74538,939.2747252747253,819.0989010989011,87.20546598965768
2020-04-01,Q2,Greater Glasgow & Clyde,General Medicine,79005,53624,868.1868131868132,589.2747252747253,67.87418517815328
2020-07-01,Q3,Greater Glasgow & Clyde,General Medicine,80315,67557,872.9891304347826,734.3152173913044,84.11504700242794
2020-10-01,Q4,Greater Glasgow & Clyde,General Medicine,87636,76079,952.5652173913044,826.945652173913,86.81249714729105
2021-01-01,Q1,Greater Glasgow & Clyde,General Medicine,87389,77373,970.9888888888888,859.7,88.53860325670279
2021-04-01,Q2,Greater Glasgow & Clyde,General Medicine,81569,72361,896.3626373626373,795.1758241758242,88.71139771236622
2016-04-01,Q2,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),48664,44846,534.7692307692307,492.8131868131868,92.15436462271909
2016-07-01,Q3,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),47857,44283,520.1847826086956,481.3369565217391,92.5319180057254
2016-10-01,Q4,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),47336,43149,514.5217391304348,469.0108695652174,91.1547236775393
2017-01-01,Q1,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),48664,43079,540.7111111111111,478.6555555555556,88.52334374486274
2017-04-01,Q2,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),49503,44456,543.989010989011,488.5274725274725,89.80465830353715
2017-07-01,Q3,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),52361,44557,569.1413043478261,484.3152173913044,85.09577739157007
2017-10-01,Q4,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),50522,44146,549.1521739130435,479.8478260869565,87.37975535410317
2018-01-01,Q1,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),48110,39012,534.5555555555555,433.46666666666664,81.0891706505924
2018-04-01,Q2,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),54952,40305,603.8681318681319,442.9120879120879,73.34582908720337
2018-07-01,Q3,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),51497,41378,559.75,449.7608695652174,80.35031166864088
2018-10-01,Q4,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),51197,40898,556.4891304347826,444.5434782608696,79.88358692892162
2019-01-01,Q1,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),49999,41983,555.5444444444445,466.47777777777776,83.96767935358707
2019-04-01,Q2,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),50537,42910,555.3516483516484,471.53846153846155,84.90808714407267
2019-07-01,Q3,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),50674,42727,550.804347826087,464.42391304347825,84.31740142874057
2019-10-01,Q4,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),49473,42987,537.75,467.25,86.88981868898186
2020-01-01,Q1,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),48756,41545,535.7802197802198,456.53846153846155,85.21002543276724
2020-04-01,Q2,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),43897,33092,482.38461538461536,363.6483516483517,75.385561655694
2020-07-01,Q3,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),49612,42754,539.2608695652174,464.7173913043478,86.17673143594293
2020-10-01,Q4,Greater Glasgow & Clyde,General Psychiatry (Mental Illness),49392,42430,536.8695652173913,461.19565217391306,85.90459993521219
