Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeds,AllStaffedBedsQF,TotalOccupiedBeds,TotalOccupiedBedsQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2016Q3,,S08000031,,S08000031,d,AD,,Medical Oncology,,3719,,2720,,40.42391304347826,,29.565217391304348,,73.13794030653402,
2016Q4,,S08000031,,G107H,,AD,,Medical Oncology,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
2016Q4,,S08000031,,G405H,,AD,,Medical Oncology,,7,,7,,0.07608695652173914,,0.07608695652173914,,100,
2016Q4,,S08000031,,G516H,,AD,,Medical Oncology,,3009,,2062,,32.70652173913044,,22.41304347826087,,68.52775008308409,
2016Q4,,S08000031,,S08000031,d,AD,,Medical Oncology,,3794,,2546,,41.23913043478261,,27.67391304347826,,67.10595677385346,
2017Q1,,S08000031,,G107H,,AD,,Medical Oncology,,4,,4,,0.04444444444444444,,0.04444444444444444,,100,
2017Q1,,S08000031,,G405H,,AD,,Medical Oncology,,14,,14,,0.15555555555555556,,0.15555555555555556,,100,
2017Q1,,S08000031,,G516H,,AD,,Medical Oncology,,2781,,1913,,30.9,,21.255555555555556,,68.78820568140958,
2017Q1,,S08000031,,S08000031,d,AD,,Medical Oncology,,3307,,2322,,36.74444444444445,,25.8,,70.21469609918356,
2017Q2,,S08000031,,G107H,,AD,,Medical Oncology,,3,,3,,0.03296703296703297,,0.03296703296703297,,100,
2017Q2,,S08000031,,G405H,,AD,,Medical Oncology,,13,,13,,0.14285714285714285,,0.14285714285714285,,100,
2017Q2,,S08000031,,G516H,,AD,,Medical Oncology,,2809,,1751,,30.86813186813187,,19.24175824175824,,62.33535065859736,
2017Q2,,S08000031,,S08000031,d,AD,,Medical Oncology,,3369,,2205,,37.02197802197802,,24.23076923076923,,65.44968833481745,
2017Q3,,S08000031,,G107H,,AD,,Medical Oncology,,2,,2,,0.0217391304347826,,0.0217391304347826,,100,
2017Q3,,S08000031,,G405H,,AD,,Medical Oncology,,23,,23,,0.25,,0.25,,100,
2017Q3,,S08000031,,G516H,,AD,,Medical Oncology,,2942,,1896,,31.97826086956522,,20.60869565217391,,64.44595513256289,
2017Q3,,S08000031,,S08000031,d,AD,,Medical Oncology,,3495,,2401,,37.98913043478261,,26.097826086956523,,68.69814020028613,
2017Q4,,S08000031,,G107H,,AD,,Medical Oncology,,5,,5,,0.05434782608695652,,0.05434782608695652,,100,
2017Q4,,S08000031,,G405H,,AD,,Medical Oncology,,48,,48,,0.5217391304347826,,0.5217391304347826,,100,
2017Q4,,S08000031,,G516H,,AD,,Medical Oncology,,2800,,1686,,30.434782608695652,,18.32608695652174,,60.21428571428571,
2017Q4,,S08000031,,S08000031,d,AD,,Medical Oncology,,3405,,2222,,37.01086956521739,,24.152173913043477,,65.25697503671071,
2018Q1,,S08000031,,G405H,,AD,,Medical Oncology,,50,,50,,0.5555555555555556,,0.5555555555555556,,100,
2018Q1,,S08000031,,G516H,,AD,,Medical Oncology,,2867,,2098,,31.85555555555555,,23.31111111111111,,73.17753749564004,
2018Q1,,S08000031,,S08000031,d,AD,,Medical Oncology,,3391,,2591,,37.67777777777778,,28.788888888888888,,76.40813919197876,
2018Q2,,S08000031,,G405H,,AD,,Medical Oncology,,26,,26,,0.2857142857142857,,0.2857142857142857,,100,
2018Q2,,S08000031,,G516H,,AD,,Medical Oncology,,2865,,1962,,31.48351648351648,,21.56043956043956,,68.48167539267016,
2018Q2,,S08000031,,S08000031,d,AD,,Medical Oncology,,3399,,2412,,37.35164835164835,,26.505494505494507,,70.9620476610768,
2018Q3,,S08000031,,G107H,,AD,,Medical Oncology,,3,,3,,0.03260869565217391,,0.03260869565217391,,100,
2018Q3,,S08000031,,G405H,,AD,,Medical Oncology,,32,,32,,0.34782608695652173,,0.34782608695652173,,100,
2018Q3,,S08000031,,G516H,,AD,,Medical Oncology,,2810,,2154,,30.543478260869566,,23.41304347826087,,76.65480427046263,
2018Q3,,S08000031,,S08000031,d,AD,,Medical Oncology,,3420,,2572,,37.17391304347826,,27.956521739130434,,75.2046783625731,
2018Q4,,S08000031,,G107H,,AD,,Medical Oncology,,5,,5,,0.05434782608695652,,0.05434782608695652,,100,
2018Q4,,S08000031,,G405H,,AD,,Medical Oncology,,18,,18,,0.1956521739130435,,0.1956521739130435,,100,
2018Q4,,S08000031,,G516H,,AD,,Medical Oncology,,2916,,2017,,31.695652173913043,,21.92391304347826,,69.17009602194788,
2018Q4,,S08000031,,S08000031,d,AD,,Medical Oncology,,3499,,2374,,38.03260869565217,,25.804347826086957,,67.84795655901686,
2019Q1,,S08000031,,C313H,,AD,,Medical Oncology,,1,,1,,0.01111111111111111,,0.01111111111111111,,100,
2019Q1,,S08000031,,G107H,,AD,,Medical Oncology,,4,,4,,0.04444444444444444,,0.04444444444444444,,100,
2019Q1,,S08000031,,G405H,,AD,,Medical Oncology,,17,,17,,0.18888888888888888,,0.18888888888888888,,100,
2019Q1,,S08000031,,G516H,,AD,,Medical Oncology,,2836,,2263,,31.511111111111113,,25.14444444444445,,79.79548660084626,
2019Q1,,S08000031,,S08000031,d,AD,,Medical Oncology,,3283,,2626,,36.477777777777774,,29.177777777777777,,79.98781602193117,
2019Q2,,S08000031,,C418H,,AD,,Medical Oncology,,5,,5,,0.05494505494505494,,0.05494505494505494,,100,
2019Q2,,S08000031,,G405H,,AD,,Medical Oncology,,21,,21,,0.2307692307692308,,0.2307692307692308,,100,
2019Q2,,S08000031,,G516H,,AD,,Medical Oncology,,2981,,2220,,32.75824175824176,,24.39560439560439,,74.47165380744715,
2019Q2,,S08000031,,S08000031,d,AD,,Medical Oncology,,3385,,2590,,37.1978021978022,,28.46153846153846,,76.51403249630724,
2019Q3,,S08000031,,C418H,,AD,,Medical Oncology,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2019Q3,,S08000031,,G107H,,AD,,Medical Oncology,,11,,11,,0.11956521739130437,,0.11956521739130437,,100,
2019Q3,,S08000031,,G405H,,AD,,Medical Oncology,,24,,24,,0.2608695652173913,,0.2608695652173913,,100,
2019Q3,,S08000031,,G516H,,AD,,Medical Oncology,,2792,,2147,,30.347826086956523,,23.33695652173913,,76.89828080229225,
2019Q3,,S08000031,,S08000031,d,AD,,Medical Oncology,,3299,,2441,,35.858695652173914,,26.532608695652176,,73.99211882388603,
2019Q4,,S08000031,,C418H,,AD,,Medical Oncology,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2019Q4,,S08000031,,G107H,,AD,,Medical Oncology,,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
2019Q4,,S08000031,,G405H,,AD,,Medical Oncology,,38,,38,,0.4130434782608696,,0.4130434782608696,,100,
2019Q4,,S08000031,,G516H,,AD,,Medical Oncology,,3000,,2404,,32.608695652173914,,26.130434782608695,,80.13333333333334,
2019Q4,,S08000031,,S08000031,d,AD,,Medical Oncology,,3580,,2706,,38.91304347826087,,29.41304347826087,,75.58659217877096,
2020Q1,,S08000031,,G405H,,AD,,Medical Oncology,,22,,22,,0.24175824175824176,,0.24175824175824176,,100,
2020Q1,,S08000031,,G516H,,AD,,Medical Oncology,,3029,,2385,,33.285714285714285,,26.208791208791208,,78.73885770881479,
2020Q1,,S08000031,,S08000031,d,AD,,Medical Oncology,,3414,,2742,,37.51648351648352,,30.13186813186813,,80.31634446397187,
2020Q2,,S08000031,,G405H,,AD,,Medical Oncology,,5,,5,,0.05494505494505494,,0.05494505494505494,,100,
2020Q2,,S08000031,,G516H,,AD,,Medical Oncology,,2959,,1189,,32.51648351648352,,13.065934065934066,,40.18249408583981,
2020Q2,,S08000031,,S08000031,d,AD,,Medical Oncology,,3276,,1410,,36,,15.494505494505496,,43.04029304029304,
2020Q3,,S08000031,,G405H,,AD,,Medical Oncology,,42,,42,,0.4565217391304347,,0.4565217391304347,,100,
2020Q3,,S08000031,,G516H,,AD,,Medical Oncology,,2353,,1657,,25.57608695652174,,18.01086956521739,,70.42073948151297,
2020Q3,,S08000031,,S08000031,d,AD,,Medical Oncology,,2781,,1857,,30.22826086956522,,20.184782608695652,,66.77454153182309,
2020Q4,,S08000031,,C418H,,AD,,Medical Oncology,,5,,5,,0.05434782608695652,,0.05434782608695652,,100,
2020Q4,,S08000031,,G107H,,AD,,Medical Oncology,,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2020Q4,,S08000031,,G405H,,AD,,Medical Oncology,,14,,14,,0.15217391304347827,,0.15217391304347827,,100,
2020Q4,,S08000031,,G516H,,AD,,Medical Oncology,,2677,,1813,,29.097826086956523,,19.706521739130434,,67.7250653716847,
2020Q4,,S08000031,,S08000031,d,AD,,Medical Oncology,,3147,,2067,,34.20652173913044,,22.467391304347824,,65.68160152526215,
2021Q1,,S08000031,,G107H,,AD,,Medical Oncology,,7,,7,,0.07777777777777778,,0.07777777777777778,,100,
2021Q1,,S08000031,,G405H,,AD,,Medical Oncology,,37,,37,,0.4111111111111111,,0.4111111111111111,,100,
2021Q1,,S08000031,,G516H,,AD,,Medical Oncology,,2600,,1800,,28.88888888888889,,20,,69.23076923076923,
2021Q1,,S08000031,,S08000031,d,AD,,Medical Oncology,,3060,,2207,,34,,24.522222222222226,,72.12418300653594,
2021Q2,p,S08000031,,C418H,,AD,,Medical Oncology,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2021Q2,p,S08000031,,G107H,,AD,,Medical Oncology,,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
2021Q2,p,S08000031,,G405H,,AD,,Medical Oncology,,8,,8,,0.08791208791208792,,0.08791208791208792,,100,
2021Q2,p,S08000031,,G516H,,AD,,Medical Oncology,,2677,,1926,,29.417582417582416,,21.164835164835164,,71.94620844228614,
2021Q2,p,S08000031,,S08000031,d,AD,,Medical Oncology,,3175,,2362,,34.89010989010989,,25.956043956043956,,74.39370078740157,
2021Q2,p,S08000031,,C418H,,R9,,Medical physics,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2021Q2,p,S08000031,,S08000031,d,R9,,Medical physics,,2,,2,,0.02197802197802198,,0.02197802197802198,,100,
2016Q2,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1638,,1536,,18,,16.87912087912088,,93.77289377289377,
2016Q2,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2558,,2463,,28.10989010989011,,27.065934065934066,,96.28616106333074,
2016Q2,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3643,,3435,,40.03296703296704,,37.747252747252745,,94.29041998353004,
2016Q2,,S08000031,,G207H,, ,z,Mental Health Grouping,d,15653,,14346,,172.01098901098902,,157.64835164835165,,91.65016290806874,
2016Q2,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,106086,,94146,,1165.7802197802198,,1034.571428571429,,88.74498048752899,
2016Q3,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1675,,1595,,18.206521739130434,,17.33695652173913,,95.22388059701493,
2016Q3,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2594,,2453,,28.195652173913043,,26.66304347826087,,94.56437933693138,
2016Q3,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3689,,3568,,40.09782608695652,,38.78260869565217,,96.7199783139062,
2016Q3,,S08000031,,G207H,, ,z,Mental Health Grouping,d,14768,,13927,,160.52173913043478,,151.3804347826087,,94.30525460455036,
2016Q3,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,107553,,96775,,1169.054347826087,,1051.9021739130435,,89.97889412661665,
2016Q4,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1656,,1594,,18,,17.32608695652174,,96.256038647343,
2016Q4,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2600,,2413,,28.26086956521739,,26.22826086956522,,92.8076923076923,
2016Q4,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3680,,3485,,40,,37.880434782608695,,94.70108695652172,
2016Q4,,S08000031,,G207H,, ,z,Mental Health Grouping,d,14535,,13320,,157.9891304347826,,144.7826086956522,,91.64086687306504,
2016Q4,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,106057,,93039,,1152.7934782608695,,1011.2934782608696,,87.72546838021064,
2017Q1,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1625,,1521,,18.055555555555557,,16.9,,93.59999999999998,
2017Q1,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2545,,2306,,28.27777777777778,,25.622222222222224,,90.6090373280943,
2017Q1,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3600,,3333,,40,,37.03333333333333,,92.58333333333331,
2017Q1,,S08000031,,G207H,, ,z,Mental Health Grouping,d,13735,,12136,,152.61111111111111,,134.84444444444443,,88.35820895522387,
2017Q1,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,103042,,88905,,1144.911111111111,,987.8333333333334,,86.28035170124805,
2017Q2,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1638,,1390,,18,,15.274725274725276,,84.85958485958487,
2017Q2,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2593,,2384,,28.494505494505493,,26.197802197802197,,91.93983802545314,
2017Q2,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3640,,3268,,40,,35.91208791208791,,89.78021978021978,
2017Q2,,S08000031,,G207H,, ,z,Mental Health Grouping,d,13919,,12219,,152.95604395604394,,134.27472527472528,,87.78647891371509,
2017Q2,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,105401,,90295,,1158.2527472527472,,992.2527472527472,,85.66806766539217,
2017Q3,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1660,,1482,,18.043478260869566,,16.108695652173914,,89.27710843373494,
2017Q3,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2592,,2319,,28.17391304347826,,25.206521739130434,,89.46759259259258,
2017Q3,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3685,,3256,,40.05434782608695,,35.391304347826086,,88.35820895522389,
2017Q3,,S08000031,,G207H,, ,z,Mental Health Grouping,d,19495,,13457,,211.90217391304347,,146.27173913043478,,69.02795588612464,
2017Q3,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,109893,,89738,,1194.4891304347825,,975.4130434782608,,81.65943235692902,
2017Q4,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1661,,1466,,18.054347826086957,,15.934782608695652,,88.26008428657434,
2017Q4,,S08000031,,C313H,, ,z,Mental Health Grouping,d,3426,,2810,,37.23913043478261,,30.543478260869566,,82.01984821949796,
2017Q4,,S08000031,,C418H,, ,z,Mental Health Grouping,d,4291,,3503,,46.641304347826086,,38.07608695652174,,81.63598228851085,
2017Q4,,S08000031,,G207H,, ,z,Mental Health Grouping,d,14371,,12790,,156.20652173913044,,139.02173913043478,,88.99867789297892,
2017Q4,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,103723,,89872,,1127.4239130434785,,976.8695652173913,,86.64616333889302,
2018Q1,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1644,,1083,,18.266666666666666,,12.033333333333331,,65.87591240875913,
2018Q1,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2510,,1771,,27.88888888888889,,19.677777777777777,,70.55776892430279,
2018Q1,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3606,,3247,,40.06666666666667,,36.077777777777776,,90.04437049362173,
2018Q1,,S08000031,,G207H,, ,z,Mental Health Grouping,d,14499,,11354,,161.1,,126.15555555555557,,78.30884888613008,
2018Q1,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,100493,,79217,,1116.588888888889,,880.1888888888889,,78.8283761057984,
2018Q2,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1811,,1366,,19.9010989010989,,15.010989010989013,,75.42794036443954,
2018Q2,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2548,,2058,,28,,22.615384615384617,,80.76923076923077,
2018Q2,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3640,,3243,,40,,35.637362637362635,,89.09340659340658,
2018Q2,,S08000031,,G207H,, ,z,Mental Health Grouping,d,19963,,14538,,219.37362637362637,,159.75824175824175,,72.82472574262385,
2018Q2,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,106118,,80426,,1166.131868131868,,883.8021978021978,,75.7892157786615,
2018Q3,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1840,,1227,,20,,13.33695652173913,,66.68478260869566,
2018Q3,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2573,,1816,,27.967391304347824,,19.73913043478261,,70.57909055577149,
2018Q3,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3680,,3236,,40,,35.17391304347826,,87.93478260869566,
2018Q3,,S08000031,,G207H,, ,z,Mental Health Grouping,d,20163,,15497,,219.16304347826087,,168.44565217391303,,76.85860239051728,
2018Q3,,S08000031,,G405H,, ,z,Mental Health Grouping,d,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2018Q3,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,103280,,82469,,1122.608695652174,,896.4021739130435,,79.84992254066616,
2018Q4,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1752,,1068,,19.043478260869566,,11.608695652173912,,60.95890410958903,
2018Q4,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2510,,1989,,27.282608695652176,,21.619565217391305,,79.24302788844622,
2018Q4,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3680,,3165,,40,,34.40217391304348,,86.00543478260869,
2018Q4,,S08000031,,G207H,, ,z,Mental Health Grouping,d,20154,,15704,,219.06521739130432,,170.69565217391303,,77.92001587774139,
2018Q4,,S08000031,,G405H,, ,z,Mental Health Grouping,d,9,,9,,0.09782608695652174,,0.09782608695652174,,100,
2018Q4,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,104623,,81408,,1137.2065217391305,,884.8695652173913,,77.81080641923859,
2019Q1,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1638,,1071,,18.2,,11.9,,65.38461538461539,
2019Q1,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2520,,1962,,28,,21.8,,77.85714285714286,
2019Q1,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3603,,3289,,40.03333333333333,,36.54444444444445,,91.28504024424092,
2019Q1,,S08000031,,G207H,, ,z,Mental Health Grouping,d,19714,,15879,,219.04444444444445,,176.43333333333334,,80.54681951912347,
2019Q1,,S08000031,,G405H,, ,z,Mental Health Grouping,d,3,,3,,0.03333333333333333,,0.03333333333333333,,100,
2019Q1,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,100900,,82725,,1121.111111111111,,919.1666666666666,,81.98711595639246,
2019Q2,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1749,,1327,,19.21978021978022,,14.582417582417582,,75.87192681532304,
2019Q2,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2548,,1871,,28,,20.56043956043956,,73.43014128728414,
2019Q2,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3657,,3404,,40.18681318681319,,37.40659340659341,,93.08176100628933,
2019Q2,,S08000031,,G207H,, ,z,Mental Health Grouping,d,19962,,16129,,219.36263736263737,,177.24175824175825,,80.79851718264703,
2019Q2,,S08000031,,G405H,, ,z,Mental Health Grouping,d,1,,1,,0.01098901098901099,,0.01098901098901099,,100,
2019Q2,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,102137,,85044,,1122.3846153846157,,934.5494505494504,,83.26463475527966,
2019Q3,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1842,,1349,,20.02173913043478,,14.66304347826087,,73.23561346362649,
2019Q3,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2576,,2057,,28,,22.35869565217391,,79.8524844720497,
2019Q3,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3684,,3426,,40.04347826086956,,37.23913043478261,,92.99674267100978,
2019Q3,,S08000031,,G207H,, ,z,Mental Health Grouping,d,20480,,16550,,222.6086956521739,,179.8913043478261,,80.810546875,
2019Q3,,S08000031,,G405H,, ,z,Mental Health Grouping,d,4,,4,,0.04347826086956521,,0.04347826086956521,,100,
2019Q3,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,103572,,85538,,1125.7826086956522,,929.7608695652174,,82.58795813540338,
2019Q4,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1840,,1257,,20,,13.66304347826087,,68.31521739130434,
2019Q4,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2535,,2141,,27.554347826086957,,23.27173913043478,,84.4575936883629,
2019Q4,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3679,,3380,,39.98913043478261,,36.73913043478261,,91.87279151943464,
2019Q4,,S08000031,,G207H,, ,z,Mental Health Grouping,d,20150,,16144,,219.0217391304348,,175.47826086956522,,80.11910669975187,
2019Q4,,S08000031,,G405H,, ,z,Mental Health Grouping,d,1,,1,,0.0108695652173913,,0.0108695652173913,,100,
2019Q4,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,103268,,84102,,1122.4782608695652,,914.1521739130436,,81.44052368594336,
2020Q1,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1825,,1089,,20.054945054945055,,11.967032967032967,,59.67123287671233,
2020Q1,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2478,,2154,,27.23076923076923,,23.67032967032967,,86.92493946731236,
2020Q1,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3620,,3029,,39.78021978021978,,33.285714285714285,,83.67403314917127,
2020Q1,,S08000031,,G207H,, ,z,Mental Health Grouping,d,19966,,15934,,219.4065934065934,,175.0989010989011,,79.80566963838525,
2020Q1,,S08000031,,G405H,, ,z,Mental Health Grouping,d,9,,9,,0.0989010989010989,,0.0989010989010989,,100,
2020Q1,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,102292,,81305,,1124.0879120879122,,893.4615384615385,,79.48324404645524,
2020Q2,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1702,,892,,18.703296703296704,,9.802197802197805,,52.408930669800235,
2020Q2,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2548,,1900,,28,,20.87912087912088,,74.56828885400314,
2020Q2,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3061,,2323,,33.637362637362635,,25.52747252747253,,75.89023195034304,
2020Q2,,S08000031,,G207H,, ,z,Mental Health Grouping,d,19992,,13113,,219.69230769230768,,144.0989010989011,,65.59123649459785,
2020Q2,,S08000031,,G405H,, ,z,Mental Health Grouping,d,22,,22,,0.24175824175824176,,0.24175824175824176,,100,
2020Q2,,S08000031,,S08000031,d, ,z,Mental Health Grouping,d,94828,,68274,,1042.065934065934,,750.2637362637363,,71.99772219175772,
2020Q3,,S08000031,,C206H,, ,z,Mental Health Grouping,d,1104,,1017,,12,,11.054347826086955,,92.11956521739133,
2020Q3,,S08000031,,C313H,, ,z,Mental Health Grouping,d,2576,,1882,,28,,20.456521739130434,,73.05900621118012,
2020Q3,,S08000031,,C418H,, ,z,Mental Health Grouping,d,3680,,3206,,40,,34.84782608695652,,87.1195652173913,
2020Q3,,S08000031,,G207H,, ,z,Mental Health Grouping,d,20424,,15993,,222,,173.83695652173913,,78.30493537015276,
